1.532739,-0.108760,0.401712,0.690144,-0.401220,0.224092,0.012592,0.097676,-0.773010,0.024510
0.497998,1.451144,0.959271,2.153182,-0.767348,0.872321,0.183342,2.189803,-0.808298,-0.839722
-0.599393,-2.123896,-0.525755,-0.759133,0.150394,0.341756,1.876171,0.950424,-0.576904,-0.898415
0.491919,-1.320233,1.831459,1.179440,-0.469176,-1.713135,1.353872,-0.114540,1.237816,-1.594428
-0.599375,0.005244,0.046981,-0.450065,0.622850,-1.067620,-0.142379,0.120296,0.514439,0.711615
-1.124642,-1.534114,1.277677,0.332314,-0.748487,1.551152,0.115675,1.179297,0.067518,2.060748
1.755341,-0.248964,0.971571,0.645376,1.368632,-0.964923,0.686051,1.058424,-1.758739,-1.183259
-2.039232,-0.269407,0.717542,1.502357,0.074095,1.628616,-1.380101,-1.703382,-0.055548,0.384065
-0.032695,-2.067442,-0.089120,-1.304470,0.669673,0.366598,-0.939880,-0.513867,-1.059214,-0.062679
0.955142,-0.985726,0.504047,-0.530258,-0.792873,-0.107030,-1.035242,-0.553649,-1.197878,1.964725
0.035264,-0.699726,0.213980,-0.112328,-0.220970,0.614167,0.757508,-0.530501,-0.575818,-0.275052
-2.301921,-1.515191,1.366874,1.644968,-0.249036,0.576557,0.311250,3.078881,1.119575,-0.127918
-0.955540,-1.606446,0.203464,-0.756351,-1.422254,-0.646573,-1.081548,1.687142,0.881640,-0.007973
1.479944,0.077368,-0.861284,1.523124,0.538910,-1.037246,-0.190339,-0.875618,-1.382800,0.926178
1.909417,-1.398568,0.562969,-0.650643,-0.487125,-0.592394,-0.863991,0.048522,-0.830950,0.270457
-0.050238,-0.238948,-0.907564,-0.576771,0.755391,0.500917,-0.977555,0.099332,0.751387,-1.669405
0.543360,-0.662624,0.570599,-0.763259,-1.804882,-1.627542,0.048085,0.259723,-0.904317,0.638592
-1.661520,-0.066080,-1.211016,-0.651836,0.047399,-0.860413,-0.384556,1.006293,-0.576892,0.835692
-1.129707,0.529804,1.441569,-2.471645,-0.796895,0.577072,-0.203045,0.371146,-0.603985,0.086590
-0.155677,1.167782,0.254421,0.337603,-0.411877,-0.487606,-0.432558,0.394452,-0.420984,0.289775
2.075401,0.871125,-0.326024,1.201214,-0.408075,-2.038125,-1.008086,-1.870792,-0.351513,0.018418
1.676437,0.326927,-0.219101,0.829406,-2.211135,0.235615,0.770865,-1.478586,1.143754,0.338496
-0.415288,0.632782,2.270693,0.181866,0.248221,-0.459361,-0.849844,0.830336,-0.856084,0.071566
-0.477657,0.478980,0.333662,1.037540,-0.510016,-0.269875,-0.978764,-0.444293,0.377300,0.756989
-0.922165,0.869606,1.355638,0.413435,1.876796,-0.773789,-1.244655,-1.778720,1.496044,0.654366
-0.055585,0.279969,-1.125489,2.445752,0.129221,0.109395,0.725767,0.481009,0.223884,-0.790474
0.471468,1.882024,1.345420,1.593187,-0.511216,-0.989605,-0.125787,0.055725,1.094192,-1.692465
1.529550,-0.158008,-0.426881,-1.012104,-1.654857,0.823171,0.073318,-1.289961,-1.295079,-0.335785
1.669022,-0.259591,-1.503143,-0.245743,-0.272724,-2.696887,-0.054295,-0.230935,0.696206,1.848956
1.126565,-0.268889,-1.106526,2.573360,0.059218,0.013929,-0.024125,0.198085,-0.144360,-0.573662
-0.546859,-0.032753,-0.543425,-0.712846,0.106430,-0.254977,1.503993,-2.650970,1.091507,1.246085
-2.073390,-0.342688,-0.371441,-1.407512,-0.777817,-1.110576,1.752270,0.935678,1.271555,0.721672
-1.129052,-0.524520,0.489375,-1.222128,0.712998,-0.240325,-0.374821,0.710960,0.444263,-0.360966
1.159330,-1.081063,0.615936,0.593101,-0.309546,0.326133,-1.251114,0.924027,-0.184902,-0.522723
1.049009,-0.704344,-1.408461,-1.556629,0.606010,-1.280429,1.754794,-2.081929,1.696456,0.211017
-0.096713,-0.544919,0.399136,-0.037635,1.103302,0.114228,0.150302,-0.363612,-0.056946,0.307802
-1.710168,-1.348185,0.743264,0.170865,-0.183983,0.018434,0.347582,-0.539760,-0.778305,0.195845
-0.978373,0.408253,-1.702584,1.029156,0.472597,0.256030,0.982691,1.665474,1.014370,-1.840874
-1.279577,-0.624819,0.026091,0.517659,-0.725744,0.186767,-0.755383,-0.611518,-1.406661,-0.923233
-1.351685,-0.975873,1.053642,-0.949399,2.632382,0.493318,0.184836,-0.858358,0.700310,-0.575638
0.122010,2.560085,-0.096060,1.149273,-0.703176,-0.034988,1.770801,-0.626967,1.812449,0.707752
-0.562467,0.632408,0.972554,0.621810,-1.570225,-0.727137,-0.247519,-0.074433,0.620672,0.177701
-1.335344,0.380198,0.610586,0.559790,1.080781,0.833922,0.459180,-0.070166,-1.660961,0.429618
0.207688,0.271579,-1.276749,-1.081057,1.053153,-0.039555,0.681501,0.028318,0.029756,0.938284
-0.516045,0.096121,-0.462275,-0.434496,-0.309172,0.222134,-0.478749,1.255756,-0.894607,-0.186872
-0.439731,1.446978,0.196555,1.031845,-1.485560,0.267050,0.889631,0.082284,1.065480,-0.517288
1.409347,2.298898,-0.362839,-0.445503,1.453384,1.579572,-0.522860,-0.420187,-0.281785,-1.344451
-0.918652,-1.004141,-0.767798,-0.034685,0.234215,1.550500,-0.998354,0.984322,-0.213989,-0.049464
0.674819,-1.122722,0.382410,0.166452,0.492451,0.289169,2.455300,-0.637740,-0.530997,-0.623141
-0.555477,-0.637387,1.189017,1.420504,-0.570746,-0.832356,0.471416,-0.552223,0.632932,0.202923
-1.515744,1.547505,1.795878,-0.612789,-0.387702,0.285865,0.334457,0.658544,2.010205,-0.176947
-0.798297,-1.379319,-0.730930,-0.033127,1.794558,-0.517611,0.223788,-0.016423,1.188393,2.526932
-0.530869,-0.489439,1.044161,0.681891,1.846707,0.583928,-0.359292,0.590655,1.108704,0.820482
0.507274,1.066675,1.169296,1.382159,0.648710,-0.167118,0.146714,1.206509,-0.816936,0.368673
-0.393339,0.028745,1.278452,0.191099,0.046437,-1.359856,0.746254,0.645484,2.163255,-0.307778
0.219150,0.249384,1.577453,-0.095296,0.279022,0.607897,0.186609,-0.446434,0.194090,1.073632
-1.026515,0.132970,-0.700121,1.195047,-1.523187,-0.558922,0.377212,1.565524,-0.065750,-0.555200
1.881157,-1.448014,-2.198806,0.440014,-0.502054,-1.021233,0.708356,0.243801,-0.564079,-1.280304
0.872457,0.650201,-0.099176,1.846637,-1.070085,-1.525525,-0.691908,-0.045586,0.243339,-0.241236
0.352055,-1.251539,1.443765,-0.082151,1.117296,0.342725,0.456753,0.569767,0.447709,0.642723
1.329153,0.196521,0.709004,-0.089736,1.440117,-0.676392,1.800940,-0.040158,-1.430775,0.128104
-0.681052,0.840644,-0.652624,-0.446183,-1.889541,-0.452306,-2.423879,-1.583903,0.760415,0.785800
0.425458,-0.966976,-0.047711,-0.003603,-1.158365,1.503398,0.877362,-0.220964,0.026886,0.208383
-2.041735,-0.247177,-0.681984,-1.001620,-0.281100,1.797687,0.640843,-0.571179,0.572583,1.399355
0.924634,0.059630,-0.646937,0.698223,0.393485,0.895193,0.635172,1.049553,-0.535235,1.317394
0.197600,2.075261,-0.689188,1.735964,0.197911,-0.651418,-0.483886,-0.320347,0.424166,0.522835
-0.573700,-0.024355,2.142270,1.727543,0.436324,0.038003,0.120031,0.613518,-1.022793,-0.257377
-1.668584,0.399223,0.647196,-0.483186,1.573987,-1.225766,-1.464375,0.224452,1.047098,1.683928
-0.458884,1.078681,-0.038508,-0.172627,0.883660,0.652323,-1.576392,1.476540,1.380091,-0.625563
0.395804,0.494030,0.260674,-0.550305,-0.671623,-0.025554,1.172729,0.543600,-0.370614,0.771699
-2.848543,1.148766,-1.739714,-0.362441,-1.119670,-1.294681,1.160827,-0.467701,0.346504,-0.046921
0.477041,0.076822,-1.282992,0.996267,-0.493757,-1.556582,-0.428115,1.500760,0.850222,-0.348652
-0.349258,-0.321635,2.076748,0.381935,0.430042,1.030283,0.238789,-0.259042,-0.196350,-0.071601
-0.037222,0.727630,0.051946,0.732640,-0.080717,0.078635,-1.998201,0.916328,0.346488,0.998010
-2.896255,2.088375,-0.139590,1.108183,-1.039906,0.612774,-1.053416,-0.623769,1.914031,-0.190682
0.217433,0.870068,0.495682,0.150419,0.364961,2.403416,-0.057619,0.201099,1.050654,1.105526
1.187030,0.638730,-1.143005,1.633432,-1.146345,0.302635,-0.754276,-0.064138,0.328762,0.321357
0.421921,1.613711,0.453534,-0.244157,0.964087,1.189470,-1.227608,0.597400,0.701173,-0.297564
1.375707,-0.150056,0.125576,-0.173072,0.015579,-1.096275,-1.440051,1.594505,-0.846961,-0.991392
-2.153390,-0.638962,-1.323090,1.642015,1.009817,-0.688150,2.252436,0.981765,-0.324831,-2.499406
2.290943,-1.389572,-1.645399,1.022570,2.439752,1.384273,0.563909,0.594754,0.853416,0.758929
0.281191,0.104201,-0.062593,-0.753965,-0.280675,-1.692957,-0.098340,-0.988591,-1.103589,0.179894
1.392002,0.918317,-1.570501,-0.989628,0.940771,-0.982487,-0.224633,0.550052,-0.968344,0.105376
-1.334025,-0.601368,0.319782,-1.592994,0.440475,-0.019638,0.552490,0.223914,1.364140,0.125225
-0.429406,0.122298,0.543298,0.048860,0.040592,-0.701992,-0.662901,-1.402605,1.749577,-1.243863
-0.692905,-0.718407,0.894924,-0.294950,1.247742,-0.673491,0.278994,-0.835347,2.145149,-1.187598
0.309821,0.633777,0.413799,-0.185288,-0.129821,0.043811,-0.147002,0.963879,2.210523,-0.557492
-1.369803,-0.088282,2.579709,-0.803675,1.639117,1.677701,-0.553588,0.568983,1.628397,-0.379128
-0.203580,-0.581681,-1.014757,-0.649278,-1.223940,0.034083,-0.769973,0.233786,-1.555896,0.330880
0.833529,-1.993736,0.374057,1.227669,-1.209641,1.672572,0.419019,-0.705012,-0.055769,0.558327
0.076005,0.538756,-0.920674,0.169361,-1.413714,-0.111226,-0.903908,-0.735530,1.236093,1.091310
0.609138,-1.092313,-0.316408,1.213098,0.141717,2.319330,0.393318,0.192049,-0.309116,0.133541
-0.152470,0.708109,0.956702,-0.785989,-1.331233,-1.836205,0.507991,-1.103367,-2.152891,0.388579
2.493000,-0.006071,0.838491,0.081829,-0.098890,0.919076,-0.290275,0.267392,0.321698,-0.668090
0.992042,-0.174960,-0.755745,0.536510,-0.898468,0.028181,-0.009119,1.085896,0.474698,-0.025027
0.817766,1.390208,0.557810,0.010353,-1.311836,-1.065114,-0.305225,-0.609512,-0.186971,0.056650
0.529693,-0.070499,0.486502,0.064474,-1.975467,-0.939335,-0.144088,-1.209695,0.599929,1.530751
1.218762,-0.213443,1.490726,0.148667,-0.337086,-0.613403,-0.302470,-0.388177,0.170416,0.160574
0.003046,0.436938,1.190646,0.949554,-1.484898,-2.553921,0.934320,-1.366879,-0.224765,-1.170113
-1.801980,0.541463,0.759155,-0.576510,-2.591042,-0.546244,0.391804,-1.478912,0.183360,-0.015310
0.579291,0.119580,-0.973069,1.196572,-0.158530,-0.027305,-0.933268,-0.443282,-0.884803,-0.172946
1.711708,-1.371901,-1.613561,1.471170,-0.209324,-0.669073,1.039905,-0.605616,1.826010,0.677926
-0.487911,2.157308,-0.605715,0.742095,0.299293,1.301741,1.561511,0.032004,-0.753418,0.459972
-0.677715,2.013387,0.136535,-0.365322,0.184680,-1.347126,-0.971614,1.200414,-0.656894,-1.046911
0.536653,1.185704,0.718953,0.996048,-0.756795,-1.421811,1.501334,-0.322680,-0.250833,1.328194
0.556230,0.455888,2.165002,-0.643518,0.927840,0.057013,0.268592,1.528468,0.507836,0.538296
1.072507,-0.364953,-0.839210,-1.044809,-1.966357,2.056207,-1.103208,-0.221254,-0.276813,0.307407
0.815737,0.860473,-0.583077,-0.167122,0.282580,-0.248691,1.607346,0.490975,0.734878,0.662881
1.173474,0.181022,-1.296832,0.399688,-0.651357,-0.528617,0.586364,1.238283,0.021272,0.308833
1.702215,0.240753,2.601683,0.565510,-1.760763,0.753342,0.381158,1.289753,0.673181,-0.138456
-1.224298,-0.209023,-0.850520,-0.580523,0.588578,1.669905,0.394672,-1.195883,0.444603,1.196631
-0.609783,-0.134017,0.014688,-0.784898,0.648280,-0.120948,0.419532,-0.887492,-0.437458,0.722381
-0.372833,1.726964,-0.399636,0.224685,0.932591,-1.418366,-1.760809,-1.525656,1.262584,-0.551858
2.558199,-0.564248,0.184551,1.542110,2.006093,2.061504,1.208366,1.024063,0.592527,0.778361
-0.551186,-0.818199,-0.003374,-0.170185,-0.453228,0.696387,0.955305,0.088407,1.477530,-1.141689
-0.193659,-0.716822,-1.866537,-0.082681,-0.121748,1.513450,0.630812,-1.024187,1.854093,1.221034
0.582098,-0.226484,-0.959439,-0.372207,1.088749,1.884586,1.543244,-0.488849,-1.119617,0.140886
-1.768439,0.323168,-0.147603,-0.466037,-1.594703,0.513600,-0.532701,-1.169917,-2.872262,-0.027515
1.772252,1.661259,-0.457096,-0.602212,0.468774,-0.998385,0.301792,0.766080,1.226933,-0.100154
-0.203674,-0.877983,-0.826880,-0.226479,0.367366,0.913585,-0.803179,1.492689,-0.271124,-0.021367
-0.747212,-2.424240,0.884045,0.736844,-0.281328,0.066991,0.515939,-1.562546,-0.529053,0.794265
-1.254289,0.293558,-1.356582,0.466430,-0.035641,-1.615132,1.164739,-0.734592,-0.810252,0.200569
1.148637,-1.015822,0.061680,0.428817,0.693106,0.176442,-0.367028,-0.827590,0.086144,-1.072139
-2.921350,0.436560,0.903935,-2.362932,-1.009731,0.619154,2.057495,0.020794,-0.728003,-0.182896
1.374876,-0.645964,-0.799192,-0.482744,-0.953329,0.122670,1.624678,0.323079,-0.252354,-0.291811
-1.563191,0.883110,-0.077837,-0.180480,3.193108,0.298753,-0.751791,-0.426358,1.148446,0.113270
-1.438278,0.919229,-0.668144,1.873298,1.080048,-0.447322,1.281016,0.067856,0.852774,0.484733
-0.846357,-0.643550,1.029961,-0.334775,-0.403648,-0.955123,0.423599,2.062525,-1.067533,0.024219
1.412221,-0.079641,0.452372,-1.062394,0.428307,-0.187144,0.985730,1.187386,2.589564,0.579633
0.325796,0.194384,-0.353166,0.338484,-0.295401,0.168461,1.317598,-1.006543,1.139879,1.317115
-0.118069,-2.121855,-0.607822,1.296995,-0.022868,-0.999302,-0.504775,0.840620,0.546734,-0.238932
-0.366824,-0.391758,-0.922410,1.615376,-0.322320,1.217159,1.521316,0.998311,-0.431620,0.403730
-0.024196,-0.903702,0.324359,-1.179040,1.187679,-0.464617,0.201160,0.283288,-0.258905,0.586694
-0.474904,0.871297,-1.345980,0.126380,1.938929,-1.000331,-0.677745,0.513908,0.179582,0.350630
0.489187,0.634721,1.109700,0.409819,-0.241258,0.672574,1.899882,-0.132634,-0.974529,1.107081
-0.120381,-2.172670,0.847422,-0.535328,-0.090533,0.331980,0.190500,0.709452,-0.435486,0.513106
-0.259547,0.738810,0.615367,-0.935439,1.085982,-0.535963,0.808058,0.367287,1.838184,-0.223466
-0.349317,-0.019420,-0.303180,0.799942,-1.616311,-1.053682,-1.067803,0.950308,1.710613,-0.104449
-0.168822,0.070052,1.161878,-0.927353,0.238369,0.975198,0.501094,0.189582,1.001046,-2.703232
0.677875,-0.654076,-1.830633,0.511203,1.373659,-0.137449,0.952875,1.612278,1.314914,1.639965
0.742127,0.075434,-1.601966,-0.246062,-0.843247,2.170943,-0.175886,0.123205,0.551485,0.043602
1.695051,-0.622649,0.194607,-0.742471,-1.320023,-0.611769,-0.037037,-0.429302,-0.692421,-1.406317
-0.083106,-1.504720,0.760056,0.082440,-1.457551,-0.309209,-0.752156,0.319175,1.340450,-1.875172
0.115026,-0.160133,0.671340,0.213197,-0.751969,-0.319054,-0.796026,1.076007,0.021312,1.901191
-0.060661,-0.708407,-1.513714,-1.803140,-1.584136,0.267127,0.508725,-1.581191,0.895038,-0.483061
0.146793,1.612221,0.896839,-0.268531,-0.891192,-2.151815,-0.719153,-0.211130,-0.987180,-0.131257
0.076852,-0.224856,-0.650003,0.168655,0.441941,-1.090399,1.410932,-0.098588,0.018850,0.708214
0.233216,0.953137,0.287124,-0.612437,0.361504,-1.143726,0.108560,-0.033230,-0.208117,-0.128538
-1.881849,-0.548725,0.092845,0.159856,-1.027675,1.265708,-0.866175,0.969457,0.427194,-0.646227
1.775311,-1.193637,0.919154,1.000582,-0.670620,1.392465,-0.250047,0.288694,0.260322,-0.134309
0.810808,0.793489,-1.748532,1.304340,-1.662492,1.032546,1.126705,-1.090966,-0.410814,-1.105705
-0.214921,-0.308034,0.779661,1.310309,1.395684,-0.562168,-0.209222,-1.683438,-0.805870,0.964852
1.615583,-1.234349,-0.592464,-0.026406,0.280161,-0.809604,0.424061,-0.473839,-0.014452,0.546284
0.006422,-0.436386,-0.109610,-0.088363,-0.370011,-0.258796,1.598647,0.560919,-0.295480,0.696954
-0.333819,1.173125,0.369642,-0.107302,0.447717,-1.570876,-1.126767,-1.193925,0.142943,1.732515
2.231300,0.638051,0.500844,-1.801058,-0.542674,-0.787784,-0.620848,-0.168144,-0.472091,-1.979300
0.747910,-1.072743,0.239247,2.074083,-0.919385,-2.530288,-0.286004,1.100960,1.958347,-1.229550
0.496699,-0.465310,-0.105948,2.644343,-1.502970,0.253740,0.467693,1.085786,0.097983,0.308051
-0.391649,0.269127,-0.343192,0.621572,-0.369610,0.377100,-0.029263,1.126050,-0.051394,-1.773032
1.261922,-0.905732,-0.653766,-0.595661,1.374438,-2.135674,3.137749,1.056057,0.223239,-0.054894
0.285554,0.521122,0.645216,0.555604,0.089581,-0.197338,-0.151273,-0.194908,1.133770,0.593557
-2.940389,0.655901,0.194736,-0.018709,-0.388518,1.124113,0.947526,-0.772878,0.407052,-0.971657
-1.379618,-0.626717,0.862393,0.953125,0.513085,0.725096,0.516178,-0.641482,0.431923,0.800410
0.754291,1.188913,0.708304,0.351448,1.070150,-0.026521,-0.881875,-0.163067,-0.744903,-0.675178
-0.144519,-0.792420,-0.307962,-1.893615,0.213294,0.001205,-0.817089,0.659246,0.937570,-1.607560
-0.762725,-0.769142,-0.939903,0.829475,-0.193826,-0.264515,-2.003862,0.635418,-1.239258,0.059933
0.277377,1.360659,-1.308820,-3.019512,0.183850,1.800511,1.238946,0.209659,-0.491636,0.807123
-0.973546,0.476358,0.505470,1.060210,2.759660,0.392416,-0.508964,-0.025574,-1.769076,-0.694713
-0.409282,-0.524088,0.152355,-0.822420,1.121031,0.000207,-0.009300,-0.327895,0.155191,0.825098
-0.867130,-0.658116,-0.303726,-1.345871,-0.819258,-0.476221,0.874389,0.262561,0.193590,0.850898
-0.137372,0.390465,-0.103222,0.265362,-0.582759,-2.438817,-0.134279,1.422748,0.926215,0.965397
1.236131,0.088658,0.197316,-0.617652,-0.316073,0.615771,1.203884,-0.139446,-0.450189,0.000528
0.601207,-1.443855,-2.296181,-0.550537,-1.220712,-0.508140,-0.147780,-0.453248,1.452468,0.326745
0.300474,0.622207,-1.138833,1.039112,-0.075764,0.670481,-1.071857,-1.553759,0.817890,0.376410
-0.902052,-0.869663,1.125435,-1.189412,1.642673,-0.900621,0.638392,-0.328618,0.603187,-0.544114
-0.162793,0.040919,-1.002187,0.740824,-0.513214,-0.228600,-0.994349,-2.562334,-0.191028,2.412615
0.784604,-0.019260,-0.262891,0.022466,0.547119,-1.180813,1.114322,0.715381,0.718186,0.438476
0.019617,0.672861,0.591814,-0.354041,-0.573602,0.101856,1.549020,-1.239107,-1.467525,0.164761
0.050888,0.173342,0.243953,-0.223202,1.489863,-1.600904,-0.828497,-0.103255,-1.643189,-0.175854
1.661470,0.020886,0.230701,-1.260165,-0.616361,-0.375196,-0.317715,1.281644,0.557691,-1.111458
0.246505,0.498222,1.140149,1.580541,-1.015094,-0.810858,-1.257578,-0.234020,0.466358,0.987335
-0.075951,-0.319848,0.151758,-0.835143,2.089539,-1.607661,0.184741,2.023606,0.006800,-0.190039
-0.357445,-0.180392,1.372848,-2.211862,1.533434,-1.423957,-0.266652,-0.429244,0.588553,-1.598124
0.462173,2.024310,-1.363174,0.189706,-0.661982,0.425887,0.019148,-0.641487,0.487872,1.804348
-0.190904,0.719758,-1.293273,-0.956436,0.472406,1.484116,0.355613,-0.313058,-0.000709,-1.250408
0.604515,0.882333,-0.452090,-0.470042,0.265878,-0.436720,-0.066133,2.099722,-0.247026,-0.358340
-0.647542,0.744192,-0.181224,-0.649373,1.321304,1.419603,-0.600424,-1.866540,1.007514,-0.684630
0.790626,-1.970104,0.892597,-1.211172,0.730764,0.014273,-0.953939,-0.407036,0.686318,0.105894
0.584413,1.976441,-1.564242,1.617213,0.104356,-0.898784,-1.330314,-0.189120,0.921650,-0.127549
1.511155,-1.451176,-0.012089,-1.252393,0.363632,0.886887,-0.420762,-2.604214,0.198948,0.436739
0.404295,1.235782,-1.071054,0.680216,1.192508,-1.778588,0.319652,-0.504180,-0.081523,0.347676
-0.487229,-0.675708,0.034152,-1.087246,-1.085825,0.679373,-1.148794,0.666313,0.462591,-1.725807
-0.677565,1.194109,-0.981166,-0.464404,0.462061,0.783391,-0.251539,-0.597510,1.422370,1.738900
0.978858,0.085318,-0.808266,-0.830444,0.522514,0.418398,1.401599,0.650450,-1.503080,1.051948
-0.998061,-0.383971,0.250200,1.995667,3.109919,0.606723,-0.183197,0.534506,0.887655,-0.320668
1.795211,0.230071,0.497743,0.665924,0.421587,0.838941,-0.617253,-0.558302,-1.100154,0.439501
0.778937,0.457773,1.674492,-0.005596,0.668742,-1.091701,-0.387100,0.695538,0.849102,-0.293967
-0.071599,-1.517874,-0.357029,0.890383,0.575205,0.500666,0.049774,0.007063,-0.660321,0.698828
0.420973,0.492019,-0.526035,-2.153343,1.097153,-0.478837,-0.862776,0.693479,-0.392013,1.059936
0.617006,0.683569,-1.365956,1.211944,0.261251,-0.369277,0.143388,-1.776235,0.408653,-1.029372
-1.352670,-1.522359,1.112688,-0.629263,1.533728,-0.535801,-1.707358,-1.116524,1.235812,-0.155898
-0.548287,0.160018,0.501783,1.117399,1.448499,-0.359769,-1.326048,-0.413465,0.260281,-0.963759
-0.957151,0.343788,-0.048652,0.032797,-0.758495,-0.230401,-0.924233,0.890198,1.035249,-1.846188
-0.929511,-1.496529,-0.650024,-0.083438,-1.449645,-0.921860,-1.003957,0.207267,0.069344,-0.721738
0.176821,-0.546680,-0.271655,1.673452,1.340461,-1.299581,0.829732,0.811397,-1.148263,0.818778
1.537932,-1.122545,-0.917503,1.017661,0.271495,0.551476,0.340589,0.390696,-1.326472,1.047318
1.169590,-0.229391,-0.043477,-1.531108,0.514255,0.572057,-0.062191,1.124353,-0.334077,0.564606
-1.019664,-0.023552,-0.174354,0.225308,-0.369527,-0.131473,0.826047,-0.436764,-1.606577,1.749584
1.381454,-1.292263,0.689708,-0.502975,0.263487,0.294224,-0.234408,-0.783766,-0.690541,-0.916192
-0.831822,-0.067178,-0.715760,0.682052,1.487246,-0.580053,0.239405,0.499685,0.472002,0.075955
0.742682,0.482249,-1.237662,0.869156,0.887291,-0.763286,0.037938,0.683329,-0.209314,1.072978
2.363872,-0.785986,-1.381045,0.303819,0.721563,-0.230866,1.453261,-1.338606,0.692919,-0.605861
1.719378,1.992515,-0.766657,-0.549557,0.859588,-0.387131,-0.045411,0.025388,-1.919673,-0.013838
-0.689728,-0.493123,1.443632,-1.256507,0.813205,-0.278963,-0.279760,0.790372,0.340051,0.570613
0.968185,-0.331308,-0.612237,-1.085151,-0.825411,2.949094,1.244680,-1.351074,-1.322458,0.481866
0.547265,0.548884,-0.254956,-0.125454,0.327880,0.085893,-2.219300,-0.229800,-0.851406,0.175211
2.985259,0.367482,-0.313530,0.921802,0.482688,0.420094,0.606851,2.056544,-1.130888,0.473632
-0.926381,0.555513,-0.918687,-0.417367,-0.295090,0.975817,0.918454,-1.245717,0.054934,-0.709580
-1.258505,-0.217017,-0.308483,2.426716,0.432960,-1.377618,-0.564774,1.021383,2.088443,-1.585983
-1.879924,1.870965,0.389614,-0.868293,0.534629,-2.635748,0.003376,0.327821,0.924270,-1.013896
